"Item #","Product Name","Product Description","Product description orignal html",Brand,"category 1","category 2","category 3","category 4","Retail Price","Wholesale Price Before Markup","MAP Price","Supplier handling fee",Weight,"Qty in stock","In Stock",UPC,"Image name","URL to large image","URL to thumb image","refurbished flag","Attribute list","Shipping for USA","manufacturer prod id","shipping length","shipping width","shipping height","sales tax pct","sales tax state",manufacturer,"Shipping for Canada","Shipping for International","w2b handling fee","W2B 3% Transaction Fee USA","W2B 3% Transaction Fee Canada","W2B 3% Transaction Fee International","USA ZONE","CANADA ZONE",Attributes,"Extra Img 1","Extra Img 2","Extra Img 3","Extra Img 4","Extra Img 5","Extra Img 6","description no html","supplier name - item number","supplier category 1","supplier category 2","supplier category 3","supplier category 4"
PY-P-1102,"H&N Excite Plinking Pellets, .177 Cal, 7.48 Grains, Wadcutter, 500ct","Caliber: 0.177<br />.177 caliber 7.48 grains Wadcutter 500 pellets   These economical pellets have a ribbed skirt, and the manufacturer suggests they're ideal for plinking with CO2-powered pistols. Of course, you could try them in rifles and pistols with other powerplants to see if they also perform well in them.","Caliber: 0.177<br />.177 caliber 7.48 grains Wadcutter 500 pellets   These economical pellets have a ribbed skirt, and the manufacturer suggests they're ideal for plinking with CO2-powered pistols. Of course, you could try them in rifles and pistols with other powerplants to see if they also perform well in them.",,Hunting,Ammo,,,6.5,3.31,5.5,0,0.42,20,Y,4047058017112,PY-P-1102.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1102.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1102.jpg,N,,13.49,PY-P-1102,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 7.48 grains Wadcutter 500 pellets   These economical pellets have a ribbed skirt, and the manufacturer suggests they're ideal for plinking with CO2-powered pistols. Of course, you could try them in rifles and pistols with other powerplants to see if they also perform well in them.",Air-Venturi-PY-P-1102,Ammo,,,
PY-P-1105,"H&N Baracuda Hunter, .25 Cal, 27.47 Grains, Hollowpoint, 200ct","Caliber: 0.25<br />.25 caliber 27.47 grains Hollowpoint 200 pellets   H&N Baracuda Hunter pellets are quite heavy and will expand and create a large wound channel when used for hunting. Baracudas have a reputation as being quite accurate. So, if you hunt and like hitting your prey with the first shot, then Baracuda Hunters should be in your pellet locker.","Caliber: 0.25<br />.25 caliber 27.47 grains Hollowpoint 200 pellets   H&N Baracuda Hunter pellets are quite heavy and will expand and create a large wound channel when used for hunting. Baracudas have a reputation as being quite accurate. So, if you hunt and like hitting your prey with the first shot, then Baracuda Hunters should be in your pellet locker.",,Hunting,Ammo,,,15,7.45,11.95,0,0.54,20,Y,4047058017990,PY-P-1105.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1105.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1105.jpg,N,,13.49,PY-P-1105,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.25.25 caliber 27.47 grains Hollowpoint 200 pellets   H&N Baracuda Hunter pellets are quite heavy and will expand and create a large wound channel when used for hunting. Baracudas have a reputation as being quite accurate. So, if you hunt and like hitting your prey with the first shot, then Baracuda Hunters should be in your pellet locker.",Air-Venturi-PY-P-1105,Ammo,,,
PY-P-1106,"H&N Baracuda Magnum Pellets, .177 Cal, 16.36 Grains, Domed, 200ct","Caliber: 0.177<br />.177 caliber 16.36 grains Domed 200 pellets   H&N Baracuda Magnum pellets represent a slight change in the typical domed pellet sold up to now. The top of the dome isn't there, having been replaced by a flat surface.  The manufacturer suggests this pellet is best used by powerful/magnum air rifles and in hunting situations. Futhermore, they state it has limited use in some breakbarrel rifles and may not be suitable for all of them.  Besides the interesting treatment of the head, H&N made the Baracuda Magnum with a special alloy that delivers consistent shot spreads and the lowest rate of lead fouling.","Caliber: 0.177<br />.177 caliber 16.36 grains Domed 200 pellets   H&N Baracuda Magnum pellets represent a slight change in the typical domed pellet sold up to now. The top of the dome isn't there, having been replaced by a flat surface.  The manufacturer suggests this pellet is best used by powerful/magnum air rifles and in hunting situations. Futhermore, they state it has limited use in some breakbarrel rifles and may not be suitable for all of them.  Besides the interesting treatment of the head, H&N made the Baracuda Magnum with a special alloy that delivers consistent shot spreads and the lowest rate of lead fouling.",,Hunting,Ammo,,,21,10.51,16.95,0,0.39,20,Y,4047058017983,PY-P-1106.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1106.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1106.jpg,N,,13.49,PY-P-1106,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 16.36 grains Domed 200 pellets   H&N Baracuda Magnum pellets represent a slight change in the typical domed pellet sold up to now. The top of the dome isn't there, having been replaced by a flat surface.  The manufacturer suggests this pellet is best used by powerful/magnum air rifles and in hunting situations. Futhermore, they state it has limited use in some breakbarrel rifles and may not be suitable for all of them.  Besides the interesting treatment of the head, H&N made the Baracuda Magnum with a special alloy that delivers consistent shot spreads and the lowest rate of lead fouling.",Air-Venturi-PY-P-1106,Ammo,,,
PY-P-1107,"H&N Rabbit Magnum Power, .177 Cal, 16.05 Grains, Round Nose, Copper-Coated, 200ct","Caliber: 0.177<br />.177 caliber 16.05 grains Round nose Copper-coated 200 pellets   These very heavy hunting pellets have a special copper coating that makes them 20% harder than plain lead pellets. Rabbit Magnum Power pellets are solid and have a unique torpedo design. H&N states that these are not suitable for all breakbarrel guns.","Caliber: 0.177<br />.177 caliber 16.05 grains Round nose Copper-coated 200 pellets   These very heavy hunting pellets have a special copper coating that makes them 20% harder than plain lead pellets. Rabbit Magnum Power pellets are solid and have a unique torpedo design. H&N states that these are not suitable for all breakbarrel guns.",,Hunting,Ammo,,,21,10.51,16.95,0,0.39,20,Y,4047058017976,PY-P-1107.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1107.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1107.jpg,N,,13.49,PY-P-1107,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 16.05 grains Round nose Copper-coated 200 pellets   These very heavy hunting pellets have a special copper coating that makes them 20% harder than plain lead pellets. Rabbit Magnum Power pellets are solid and have a unique torpedo design. H&N states that these are not suitable for all breakbarrel guns.",Air-Venturi-PY-P-1107,Ammo,,,
PY-P-1108,"H&N Match Green Pellets, .177 Cal, 5.25 Grains, Wadcutter, Lead-Free, 500ct","Caliber: 0.177<br />.177 caliber 5.25 grains Wadcutter Lead-free 500 pellets   Need to go lead-free on your range? H&N is the leader when it comes to accurate lead-free pellets. These pellets are intended for use with 10-meter air rifles and air pistols and punching clean, easy-to-score holes in target paper.","Caliber: 0.177<br />.177 caliber 5.25 grains Wadcutter Lead-free 500 pellets   Need to go lead-free on your range? H&N is the leader when it comes to accurate lead-free pellets. These pellets are intended for use with 10-meter air rifles and air pistols and punching clean, easy-to-score holes in target paper.",,Hunting,Ammo,,,29.99,15.29,24.99,0,0.22,20,Y,4047058017969,PY-P-1108.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1108.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1108.jpg,N,,13.49,PY-P-1108,,,,0,NULL,"Haendler & Natermann",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 5.25 grains Wadcutter Lead-free 500 pellets   Need to go lead-free on your range? H&N is the leader when it comes to accurate lead-free pellets. These pellets are intended for use with 10-meter air rifles and air pistols and punching clean, easy-to-score holes in target paper.",Air-Venturi-PY-P-1108,Ammo,,,
PY-P-111,"Crosman Field Hunting .22 Cal, 14.3 Grains, Pointed, 175ct","Caliber: 0.22<br />.22 caliber 14.3 grains Pointed 175 pellets","Caliber: 0.22<br />.22 caliber 14.3 grains Pointed 175 pellets",,Hunting,Ammo,,,6.5,4.33,5.75,0,0.34,20,Y,028478002210,PY-P-111.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-111.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-111.jpg,N,,13.49,PY-P-111,,,,0,NULL,Crosman,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.22.22 caliber 14.3 grains Pointed 175 pellets",Air-Venturi-PY-P-111,Ammo,,,
PY-P-112,"Crosman Competition .177 Cal, 7.4 Grains, Wadcutter, 250ct","Caliber: 0.177<br />.177 caliber 7.4 grains Wadcutter 250 pellets","Caliber: 0.177<br />.177 caliber 7.4 grains Wadcutter 250 pellets",,Hunting,Ammo,,,4.99,2.87,3.99,0,0.3,20,Y,028478617704,PY-P-112.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-112.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-112.jpg,N,,13.49,PY-P-112,,,,0,NULL,Crosman,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 7.4 grains Wadcutter 250 pellets",Air-Venturi-PY-P-112,Ammo,,,
PY-P-1122,"Gamo Whisper Pellets, .177 Cal, 10.5 Grains, Domed, 150ct","Caliber: 0.177<br />.177 cal 10.5 grains Domed 150ct   Multi-layer pellet: Copper and black nickel layers add increased weight and penetration. Advertised as the quiet pellet, these Whisper pellets are intended for hunting. The manufacturer states this pellet will reduce the report (noise) made by the discharge of your Gamo Whisper air rifle. Gamo suggests that you use this with Gamo air rifles that have Whisper, Bull Whisper and Whisper Fusion technology for the quiet hunting.","Caliber: 0.177<br />.177 cal 10.5 grains Domed 150ct   Multi-layer pellet: Copper and black nickel layers add increased weight and penetration. Advertised as the quiet pellet, these Whisper pellets are intended for hunting. The manufacturer states this pellet will reduce the report (noise) made by the discharge of your Gamo Whisper air rifle. Gamo suggests that you use this with Gamo air rifles that have Whisper, Bull Whisper and Whisper Fusion technology for the quiet hunting.",,Hunting,Ammo,,,15.95,10.19,14.99,0,0.29,20,Y,793676053868,PY-P-1122.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1122.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1122.jpg,N,,13.49,PY-P-1122,,,,0,NULL,Gamo,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 cal 10.5 grains Domed 150ct   Multi-layer pellet: Copper and black nickel layers add increased weight and penetration. Advertised as the quiet pellet, these Whisper pellets are intended for hunting. The manufacturer states this pellet will reduce the report (noise) made by the discharge of your Gamo Whisper air rifle. Gamo suggests that you use this with Gamo air rifles that have Whisper, Bull Whisper and Whisper Fusion technology for the quiet hunting.",Air-Venturi-PY-P-1122,Ammo,,,
PY-P-1123,"Gamo Whisper Pellets, .22 Cal, 21.8 Grains, Domed, 100ct","Caliber: 0.22<br />.22 cal 21.8 grains Domed 100ct   Multi-layer pellet: Copper and black nickel layers add increased weight and penetration. Advertised as the quiet pellet, these Whisper pellets are intended for hunting. The manufacturer states this .22-caliber pellet will reduce the report (noise) made by the discharge of your Gamo Whisper air rifle. Gamo suggests that you use this with Gamo air rifles that have Whisper, Bull Whisper and Whisper Fusion technology for the quiet hunting.","Caliber: 0.22<br />.22 cal 21.8 grains Domed 100ct   Multi-layer pellet: Copper and black nickel layers add increased weight and penetration. Advertised as the quiet pellet, these Whisper pellets are intended for hunting. The manufacturer states this .22-caliber pellet will reduce the report (noise) made by the discharge of your Gamo Whisper air rifle. Gamo suggests that you use this with Gamo air rifles that have Whisper, Bull Whisper and Whisper Fusion technology for the quiet hunting.",,Hunting,Ammo,,,19.95,13.23,17.95,0,0.41,20,Y,793676053875,PY-P-1123.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1123.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1123.jpg,N,,13.49,PY-P-1123,,,,0,NULL,Gamo,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.22.22 cal 21.8 grains Domed 100ct   Multi-layer pellet: Copper and black nickel layers add increased weight and penetration. Advertised as the quiet pellet, these Whisper pellets are intended for hunting. The manufacturer states this .22-caliber pellet will reduce the report (noise) made by the discharge of your Gamo Whisper air rifle. Gamo suggests that you use this with Gamo air rifles that have Whisper, Bull Whisper and Whisper Fusion technology for the quiet hunting.",Air-Venturi-PY-P-1123,Ammo,,,
PY-P-1124,"Air Venturi Pro CQBBs 6mm Biodegradable Airsoft BBs, 0.20g, 20,000 Rds, White","Caliber: 6mm<br />For use in Spring, Gas and Electric airsoft guns.   6mm biodegradable airsoft BBs Highly polished 0.20g 20,000 rds White   We use only 100% eco-friendly, biodegradable materials for our bio BBs. It takes approx. 11 months for these BBs to degrade once exposed to the elements (rain, snow, etc.). BB Diameter: 5.930 + 0.025mm Mean mm 5.928 Min. mm 5.907 - Max. mm 5.947 For precision airsoft use only!","Caliber: 6mm<br />For use in Spring, Gas and Electric airsoft guns.   6mm biodegradable airsoft BBs Highly polished 0.20g 20,000 rds White   We use only 100% eco-friendly, biodegradable materials for our bio BBs. It takes approx. 11 months for these BBs to degrade once exposed to the elements (rain, snow, etc.). BB Diameter: 5.930 + 0.025mm Mean mm 5.928 Min. mm 5.907 - Max. mm 5.947 For precision airsoft use only!",,Hunting,Ammo,,,79.95,37.30,47.37,0,4.18,20,Y,,PY-P-1124.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1124.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1124.jpg,N,,17.2,PY-P-1124,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 6mmFor use in Spring, Gas and Electric airsoft guns.   6mm biodegradable airsoft BBs Highly polished 0.20g 20,000 rds White   We use only 100% eco-friendly, biodegradable materials for our bio BBs. It takes approx. 11 months for these BBs to degrade once exposed to the elements (rain, snow, etc.). BB Diameter: 5.930 + 0.025mm Mean mm 5.928 Min. mm 5.907 - Max. mm 5.947 For precision airsoft use only!",Air-Venturi-PY-P-1124,Ammo,,,
PY-P-1126,"Air Venturi Pro CQBBs 6mm Airsoft BBs, 0.20g, 90,000 Rds, White","Caliber: 6mm<br />6mm plastic airsoft BBs Highly polished .594 +/- 0.01mm diameter 0.20g 90,000 rds 18 x Bottles of 5,000 White   Skill and high-tech machinery are needed to make a perfectly round, high-precision airsoft BB.  For use in spring, gas and electric airsoft guns.","Caliber: 6mm<br />6mm plastic airsoft BBs Highly polished .594 +/- 0.01mm diameter 0.20g 90,000 rds 18 x Bottles of 5,000 White   Skill and high-tech machinery are needed to make a perfectly round, high-precision airsoft BB.  For use in spring, gas and electric airsoft guns.",,Hunting,Ammo,,,169.95,86.69,134.95,0,21,20,Y,,PY-P-1126.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1126.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1126.jpg,N,,43.67,PY-P-1126,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 6mm6mm plastic airsoft BBs Highly polished .594 +/- 0.01mm diameter 0.20g 90,000 rds 18 x Bottles of 5,000 White   Skill and high-tech machinery are needed to make a perfectly round, high-precision airsoft BB.  For use in spring, gas and electric airsoft guns.",Air-Venturi-PY-P-1126,Ammo,,,
PY-P-1127,"Air Venturi Pro CQBBs 6mm Airsoft BBs, 0.25g, 90,000 Rds, White","Caliber: 6mm<br />6mm plastic airsoft BBs Highly polished .594 +/- 0.01mm diameter 0.25g 90,000 rds 18 x Bottles of 5,000 White   Skill and high-tech machinery are needed to make a perfectly round, high-precision airsoft BB.  For use in spring, gas and electric airsoft guns.","Caliber: 6mm<br />6mm plastic airsoft BBs Highly polished .594 +/- 0.01mm diameter 0.25g 90,000 rds 18 x Bottles of 5,000 White   Skill and high-tech machinery are needed to make a perfectly round, high-precision airsoft BB.  For use in spring, gas and electric airsoft guns.",,Hunting,Ammo,,,199.99,119.64,159.99,0,25,20,Y,819024011370,PY-P-1127.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1127.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1127.jpg,N,,44.02,PY-P-1127,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 6mm6mm plastic airsoft BBs Highly polished .594 +/- 0.01mm diameter 0.25g 90,000 rds 18 x Bottles of 5,000 White   Skill and high-tech machinery are needed to make a perfectly round, high-precision airsoft BB.  For use in spring, gas and electric airsoft guns.",Air-Venturi-PY-P-1127,Ammo,,,
PY-P-1131,"Air Venturi Pro CQBBs 6mm Biodegradable Airsoft BBs, 0.25g, 5,000 Rds, White","Caliber: 6mm<br />6mm biodegradable airsoft BBs 0.25 grams  5,000 rounds  White   These Air Venturi .25g airsoft BBs are suitable for use in higher-powered gas, electric and spring airsoft guns. The BBs are biodegradable and decompose naturally into the ground over time, eliminating the need for time consuming cleanup! The BBs come in an easy pour jar of 5,000 rds, a perfect amount for extended airsoft skirmishes!","Caliber: 6mm<br />6mm biodegradable airsoft BBs 0.25 grams  5,000 rounds  White   These Air Venturi .25g airsoft BBs are suitable for use in higher-powered gas, electric and spring airsoft guns. The BBs are biodegradable and decompose naturally into the ground over time, eliminating the need for time consuming cleanup! The BBs come in an easy pour jar of 5,000 rds, a perfect amount for extended airsoft skirmishes!",,Hunting,Ammo,,,24.99,9.64,15.99,0,1.43,20,Y,819024010656,PY-P-1131.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1131.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1131.jpg,N,,14.05,PY-P-1131,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 6mm6mm biodegradable airsoft BBs 0.25 grams  5,000 rounds  White   These Air Venturi .25g airsoft BBs are suitable for use in higher-powered gas, electric and spring airsoft guns. The BBs are biodegradable and decompose naturally into the ground over time, eliminating the need for time consuming cleanup! The BBs come in an easy pour jar of 5,000 rds, a perfect amount for extended airsoft skirmishes!",Air-Venturi-PY-P-1131,Ammo,,,
PY-P-1135,"Air Venturi Pellets, .177 Cal, 8.64 Grains, Pointed, 250ct","Caliber: 0.177<br />.177 caliber 8.64 grains Pointed 250ct   Many hunters like to use pointed pellets for increased penetration. You can also use Air Venturi pointed pellets for plinking.","Caliber: 0.177<br />.177 caliber 8.64 grains Pointed 250ct   Many hunters like to use pointed pellets for increased penetration. You can also use Air Venturi pointed pellets for plinking.",,Hunting,Ammo,,,7,2.70,5.75,0,0.32,20,Y,819024010540,PY-P-1135.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1135.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1135.jpg,N,,13.49,PY-P-1135,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"Caliber: 0.177.177 caliber 8.64 grains Pointed 250ct   Many hunters like to use pointed pellets for increased penetration. You can also use Air Venturi pointed pellets for plinking.",Air-Venturi-PY-P-1135,Ammo,,,
PY-P-1138,"Aftermath Kavia Slingshot Fuel, 3/8"" Steel BBs, 30ct","Caliber: 0.375<br />Slingshot fuel 3/8"" steel BBs 30ct   Perfectly round 3/8"" steel balls will fly true to your intended target. Use with Aftermath Kavia slingshots or any other brand.","Caliber: 0.375<br />Slingshot fuel 3/8"" steel BBs 30ct   Perfectly round 3/8"" steel balls will fly true to your intended target. Use with Aftermath Kavia slingshots or any other brand.",,Hunting,Ammo,,,4.95,2.03,3.99,0,0.3,1,Y,793676033778,PY-P-1138.jpg,http://www.imageserverhost.com/simg/P892/large/PY-P-1138.jpg,http://www.imageserverhost.com/simg/P892/small/PY-P-1138.jpg,N,,13.49,PY-P-1138,,,,0,NULL,Aftermath,,,2.5,,,,$6,,,,,,,,,"Caliber: 0.375Slingshot fuel 3/8"" steel BBs 30ct   Perfectly round 3/8"" steel balls will fly true to your intended target. Use with Aftermath Kavia slingshots or any other brand.",Air-Venturi-PY-P-1138,Ammo,,,
